#       q          E0lin        Elin         E2lin      E0loop220    E0loop130    E0loop22     E0loop13     E2loop22     E2loop13      E1loop       E3loop         Xi          Zeta          Chi        U10lin         U3           U11          U20          V10          V12          X10          Y10          X20          Y20     
4.432663e-02 1.108941e+02 1.108762e+02 6.489948e-03 4.017614e+00 2.083738e+01 3.968642e+00 2.068541e+01 1.482643e-02 4.666911e-02 -5.701945e-03 -2.534400e-03 3.803992e+01 2.713160e+02 5.320183e+01 -6.553938e-01 -2.223340e+00 -9.056458e+00 -8.231894e+00 2.100640e+00 1.911998e+00 1.041836e-01 3.072232e-01 8.155923e-02 -1.284470e-02
4.445952e-02 1.108941e+02 1.108761e+02 6.519714e-03 4.017614e+00 2.083738e+01 3.968456e+00 2.068482e+01 1.487928e-02 4.684033e-02 -5.738900e-03 -2.551165e-03 3.798795e+01 2.705948e+02 5.312200e+01 -6.565184e-01 -2.224588e+00 -9.061124e+00 -8.235680e+00 2.101455e+00 1.913657e+00 1.045730e-01 3.083178e-01 8.184770e-02 -1.291044e-02
4.459282e-02 1.108941e+02 1.108760e+02 6.549616e-03 4.017614e+00 2.083738e+01 3.968269e+00 2.068423e+01 1.493229e-02 4.701211e-02 -5.776090e-03 -2.568036e-03 3.793603e+01 2.698752e+02 5.304214e+01 -6.576444e-01 -2.225833e+00 -9.065781e+00 -8.239457e+00 2.102268e+00 1.915314e+00 1.049637e-01 3.094159e-01 8.213708e-02 -1.297646e-02
4.472651e-02 1.108941e+02 1.108759e+02 6.579656e-03 4.017614e+00 2.083738e+01 3.968082e+00 2.068363e+01 1.498547e-02 4.718446e-02 -5.813518e-03 -2.585016e-03 3.788416e+01 2.691572e+02 5.296225e+01 -6.587719e-01 -2.227076e+00 -9.070428e+00 -8.243226e+00 2.103079e+00 1.916968e+00 1.053558e-01 3.105174e-01 8.242737e-02 -1.304275e-02
4.486061e-02 1.108941e+02 1.108758e+02 6.609833e-03 4.017614e+00 2.083738e+01 3.967894e+00 2.068303e+01 1.503882e-02 4.735737e-02 -5.851185e-03 -2.602104e-03 3.783233e+01 2.684407e+02 5.288232e+01 -6.599009e-01 -2.228317e+00 -9.075066e+00 -8.246986e+00 2.103888e+00 1.918619e+00 1.057494e-01 3.116224e-01 8.271857e-02 -1.310931e-02
4.499511e-02 1.108941e+02 1.108757e+02 6.640149e-03 4.017614e+00 2.083738e+01 3.967705e+00 2.068244e+01 1.509233e-02 4.753085e-02 -5.889091e-03 -2.619301e-03 3.778056e+01 2.677259e+02 5.280237e+01 -6.610314e-01 -2.229555e+00 -9.079694e+00 -8.250738e+00 2.104695e+00 1.920268e+00 1.061443e-01 3.127309e-01 8.301067e-02 -1.317614e-02
4.513001e-02 1.108941e+02 1.108756e+02 6.670604e-03 4.017614e+00 2.083738e+01 3.967515e+00 2.068183e+01 1.514602e-02 4.770491e-02 -5.927240e-03 -2.636608e-03 3.772883e+01 2.670127e+02 5.272239e+01 -6.621634e-01 -2.230791e+00 -9.084313e+00 -8.254482e+00 2.105501e+00 1.921914e+00 1.065406e-01 3.138430e-01 8.330370e-02 -1.324326e-02
4.526532e-02 1.108941e+02 1.108755e+02 6.701199e-03 4.017614e+00 2.083738e+01 3.967325e+00 2.068123e+01 1.519987e-02 4.787954e-02 -5.965632e-03 -2.654026e-03 3.767715e+01 2.663010e+02 5.264237e+01 -6.632969e-01 -2.232025e+00 -9.088922e+00 -8.258217e+00 2.106304e+00 1.923558e+00 1.069384e-01 3.149585e-01 8.359764e-02 -1.331065e-02
4.540103e-02 1.108941e+02 1.108755e+02 6.731934e-03 4.017614e+00 2.083738e+01 3.967134e+00 2.068062e+01 1.525389e-02 4.805474e-02 -6.004268e-03 -2.671555e-03 3.762552e+01 2.655909e+02 5.256233e+01 -6.644318e-01 -2.233257e+00 -9.093521e+00 -8.261945e+00 2.107106e+00 1.925199e+00 1.073375e-01 3.160775e-01 8.389250e-02 -1.337831e-02
4.553715e-02 1.108941e+02 1.108754e+02 6.762810e-03 4.017614e+00 2.083738e+01 3.966943e+00 2.068002e+01 1.530808e-02 4.823051e-02 -6.043151e-03 -2.689196e-03 3.757393e+01 2.648824e+02 5.248226e+01 -6.655683e-01 -2.234487e+00 -9.098111e+00 -8.265664e+00 2.107907e+00 1.926837e+00 1.077381e-01 3.172001e-01 8.418829e-02 -1.344625e-02
4.567368e-02 1.108941e+02 1.108753e+02 6.793827e-03 4.017614e+00 2.083738e+01 3.966751e+00 2.067941e+01 1.536245e-02 4.840687e-02 -6.082282e-03 -2.706949e-03 3.752240e+01 2.641755e+02 5.240217e+01 -6.667063e-01 -2.235714e+00 -9.102691e+00 -8.269375e+00 2.108705e+00 1.928473e+00 1.081401e-01 3.183263e-01 8.448500e-02 -1.351448e-02
4.581061e-02 1.108941e+02 1.108752e+02 6.824987e-03 4.017614e+00 2.083738e+01 3.966558e+00 2.067879e+01 1.541698e-02 4.858380e-02 -6.121662e-03 -2.724816e-03 3.747091e+01 2.634702e+02 5.232205e+01 -6.678457e-01 -2.236940e+00 -9.107261e+00 -8.273079e+00 2.109502e+00 1.930107e+00 1.085435e-01 3.194560e-01 8.478264e-02 -1.358298e-02
4.594796e-02 1.108941e+02 1.108751e+02 6.856290e-03 4.017614e+00 2.083738e+01 3.966365e+00 2.067818e+01 1.547169e-02 4.876132e-02 -6.161293e-03 -2.742797e-03 3.741947e+01 2.627664e+02 5.224190e+01 -6.689867e-01 -2.238163e+00 -9.111822e+00 -8.276774e+00 2.110297e+00 1.931737e+00 1.089484e-01 3.205892e-01 8.508120e-02 -1.365176e-02
4.608572e-02 1.108941e+02 1.108750e+02 6.887736e-03 4.017614e+00 2.083738e+01 3.966171e+00 2.067756e+01 1.552657e-02 4.893941e-02 -6.201176e-03 -2.760893e-03 3.736808e+01 2.620642e+02 5.216173e+01 -6.701291e-01 -2.239384e+00 -9.116373e+00 -8.280460e+00 2.111091e+00 1.933366e+00 1.093547e-01 3.217261e-01 8.538070e-02 -1.372082e-02
4.622389e-02 1.108941e+02 1.108749e+02 6.919326e-03 4.017614e+00 2.083738e+01 3.965976e+00 2.067694e+01 1.558162e-02 4.911810e-02 -6.241314e-03 -2.779105e-03 3.731674e+01 2.613636e+02 5.208153e+01 -6.712731e-01 -2.240602e+00 -9.120915e+00 -8.284139e+00 2.111882e+00 1.934991e+00 1.097624e-01 3.228665e-01 8.568114e-02 -1.379017e-02
4.636248e-02 1.108941e+02 1.108748e+02 6.951062e-03 4.017614e+00 2.083738e+01 3.965781e+00 2.067632e+01 1.563684e-02 4.929736e-02 -6.281707e-03 -2.797432e-03 3.726545e+01 2.606645e+02 5.200131e+01 -6.724186e-01 -2.241819e+00 -9.125447e+00 -8.287809e+00 2.112672e+00 1.936614e+00 1.101716e-01 3.240105e-01 8.598251e-02 -1.385980e-02
4.650148e-02 1.108941e+02 1.108747e+02 6.982943e-03 4.017614e+00 2.083738e+01 3.965584e+00 2.067570e+01 1.569224e-02 4.947722e-02 -6.322358e-03 -2.815876e-03 3.721420e+01 2.599670e+02 5.192107e+01 -6.735655e-01 -2.243033e+00 -9.129969e+00 -8.291470e+00 2.113459e+00 1.938235e+00 1.105822e-01 3.251581e-01 8.628482e-02 -1.392971e-02
4.664090e-02 1.108941e+02 1.108746e+02 7.014970e-03 4.017614e+00 2.083738e+01 3.965388e+00 2.067507e+01 1.574781e-02 4.965766e-02 -6.363267e-03 -2.834438e-03 3.716301e+01 2.592711e+02 5.184081e+01 -6.747140e-01 -2.244245e+00 -9.134482e+00 -8.295122e+00 2.114245e+00 1.939853e+00 1.109943e-01 3.263094e-01 8.658808e-02 -1.399991e-02
4.678073e-02 1.108941e+02 1.108745e+02 7.047144e-03 4.017614e+00 2.083738e+01 3.965190e+00 2.067444e+01 1.580356e-02 4.983870e-02 -6.404437e-03 -2.853119e-03 3.711186e+01 2.585767e+02 5.176053e+01 -6.758640e-01 -2.245455e+00 -9.138985e+00 -8.298766e+00 2.115028e+00 1.941468e+00 1.114079e-01 3.274643e-01 8.689228e-02 -1.407039e-02
4.692099e-02 1.108941e+02 1.108744e+02 7.079466e-03 4.017614e+00 2.083738e+01 3.964992e+00 2.067381e+01 1.585948e-02 5.002033e-02 -6.445868e-03 -2.871918e-03 3.706076e+01 2.578839e+02 5.168022e+01 -6.770155e-01 -2.246662e+00 -9.143479e+00 -8.302400e+00 2.115808e+00 1.943081e+00 1.118229e-01 3.286228e-01 8.719742e-02 -1.414116e-02
4.706166e-02 1.108941e+02 1.108743e+02 7.111935e-03 4.017614e+00 2.083738e+01 3.964793e+00 2.067318e+01 1.591557e-02 5.020255e-02 -6.487564e-03 -2.890837e-03 3.700971e+01 2.571926e+02 5.159990e+01 -6.781685e-01 -2.247868e+00 -9.147962e+00 -8.306024e+00 2.116586e+00 1.944691e+00 1.122394e-01 3.297849e-01 8.750352e-02 -1.421222e-02
4.720276e-02 1.108941e+02 1.108742e+02 7.144554e-03 4.017614e+00 2.083738e+01 3.964594e+00 2.067255e+01 1.597185e-02 5.038537e-02 -6.529525e-03 -2.909877e-03 3.695870e+01 2.565029e+02 5.151956e+01 -6.793230e-01 -2.249071e+00 -9.152437e+00 -8.309639e+00 2.117362e+00 1.946299e+00 1.126573e-01 3.309507e-01 8.781057e-02 -1.428357e-02
4.734428e-02 1.108941e+02 1.108741e+02 7.177323e-03 4.017614e+00 2.083738e+01 3.964394e+00 2.067191e+01 1.602830e-02 5.056879e-02 -6.571752e-03 -2.929038e-03 3.690775e+01 2.558148e+02 5.143921e+01 -6.804790e-01 -2.250272e+00 -9.156901e+00 -8.313244e+00 2.118135e+00 1.947904e+00 1.130767e-01 3.321202e-01 8.811858e-02 -1.435520e-02
4.748623e-02 1.108941e+02 1.108740e+02 7.210241e-03 4.017614e+00 2.083738e+01 3.964193e+00 2.067127e+01 1.608492e-02 5.075280e-02 -6.614248e-03 -2.948321e-03 3.685684e+01 2.551281e+02 5.135883e+01 -6.816366e-01 -2.251470e+00 -9.161357e+00 -8.316839e+00 2.118905e+00 1.949506e+00 1.134977e-01 3.332934e-01 8.842754e-02 -1.442713e-02
4.762860e-02 1.108941e+02 1.108740e+02 7.243311e-03 4.017614e+00 2.083738e+01 3.963991e+00 2.067063e+01 1.614173e-02 5.093742e-02 -6.657015e-03 -2.967727e-03 3.680598e+01 2.544431e+02 5.127845e+01 -6.827956e-01 -2.252667e+00 -9.165802e+00 -8.320423e+00 2.119671e+00 1.951106e+00 1.139201e-01 3.344702e-01 8.873747e-02 -1.449935e-02
4.777139e-02 1.108941e+02 1.108739e+02 7.276532e-03 4.017614e+00 2.083738e+01 3.963789e+00 2.066999e+01 1.619871e-02 5.112264e-02 -6.700053e-03 -2.987257e-03 3.675517e+01 2.537595e+02 5.119804e+01 -6.839562e-01 -2.253861e+00 -9.170238e+00 -8.323996e+00 2.120435e+00 1.952704e+00 1.143439e-01 3.356508e-01 8.904836e-02 -1.457185e-02
4.791462e-02 1.108941e+02 1.108738e+02 7.309906e-03 4.017614e+00 2.083738e+01 3.963586e+00 2.066934e+01 1.625587e-02 5.130847e-02 -6.743365e-03 -3.006911e-03 3.670441e+01 2.530775e+02 5.111762e+01 -6.851183e-01 -2.255053e+00 -9.174664e+00 -8.327559e+00 2.121195e+00 1.954298e+00 1.147693e-01 3.368350e-01 8.936021e-02 -1.464465e-02
4.805827e-02 1.108941e+02 1.108737e+02 7.343433e-03 4.017614e+00 2.083738e+01 3.963383e+00 2.066869e+01 1.631321e-02 5.149490e-02 -6.786953e-03 -3.026689e-03 3.665370e+01 2.523971e+02 5.103720e+01 -6.862819e-01 -2.256243e+00 -9.179081e+00 -8.331111e+00 2.121953e+00 1.955890e+00 1.151962e-01 3.380230e-01 8.967303e-02 -1.471775e-02
4.820236e-02 1.108941e+02 1.108736e+02 7.377113e-03 4.017614e+00 2.083738e+01 3.963178e+00 2.066804e+01 1.637073e-02 5.168195e-02 -6.830817e-03 -3.046594e-03 3.660303e+01 2.517182e+02 5.095675e+01 -6.874471e-01 -2.257431e+00 -9.183488e+00 -8.334652e+00 2.122706e+00 1.957480e+00 1.156246e-01 3.392147e-01 8.998682e-02 -1.479114e-02
4.834688e-02 1.108941e+02 1.108735e+02 7.410948e-03 4.017614e+00 2.083738e+01 3.962973e+00 2.066739e+01 1.642843e-02 5.186960e-02 -6.874960e-03 -3.066625e-03 3.655242e+01 2.510408e+02 5.087630e+01 -6.886138e-01 -2.258616e+00 -9.187885e+00 -8.338181e+00 2.123456e+00 1.959067e+00 1.160545e-01 3.404102e-01 9.030159e-02 -1.486482e-02
4.849183e-02 1.108941e+02 1.108734e+02 7.444939e-03 4.017614e+00 2.083738e+01 3.962768e+00 2.066674e+01 1.648630e-02 5.205786e-02 -6.919383e-03 -3.086784e-03 3.650185e+01 2.503649e+02 5.079584e+01 -6.897819e-01 -2.259800e+00 -9.192273e+00 -8.341699e+00 2.124203e+00 1.960651e+00 1.164859e-01 3.416093e-01 9.061733e-02 -1.493880e-02
4.863721e-02 1.108941e+02 1.108733e+02 7.479085e-03 4.017614e+00 2.083738e+01 3.962561e+00 2.066608e+01 1.654436e-02 5.224674e-02 -6.964089e-03 -3.107071e-03 3.645133e+01 2.496906e+02 5.071536e+01 -6.909517e-01 -2.260981e+00 -9.196651e+00 -8.345206e+00 2.124946e+00 1.962233e+00 1.169188e-01 3.428123e-01 9.093405e-02 -1.501308e-02
4.878304e-02 1.108941e+02 1.108732e+02 7.513387e-03 4.017614e+00 2.083738e+01 3.962354e+00 2.066542e+01 1.660260e-02 5.243623e-02 -7.009078e-03 -3.127487e-03 3.640086e+01 2.490178e+02 5.063488e+01 -6.921229e-01 -2.262159e+00 -9.201020e+00 -8.348701e+00 2.125686e+00 1.963813e+00 1.173533e-01 3.440190e-01 9.125176e-02 -1.508766e-02
4.892929e-02 1.108941e+02 1.108731e+02 7.547847e-03 4.017614e+00 2.083738e+01 3.962147e+00 2.066476e+01 1.666102e-02 5.262634e-02 -7.054353e-03 -3.148032e-03 3.635043e+01 2.483465e+02 5.055439e+01 -6.932957e-01 -2.263336e+00 -9.205378e+00 -8.352185e+00 2.126422e+00 1.965389e+00 1.177893e-01 3.452295e-01 9.157044e-02 -1.516254e-02
4.907599e-02 1.108941e+02 1.108730e+02 7.582465e-03 4.017614e+00 2.083738e+01 3.961938e+00 2.066409e+01 1.671963e-02 5.281707e-02 -7.099915e-03 -3.168708e-03 3.630006e+01 2.476767e+02 5.047390e+01 -6.944700e-01 -2.264510e+00 -9.209728e+00 -8.355658e+00 2.127155e+00 1.966964e+00 1.182268e-01 3.464437e-01 9.189012e-02 -1.523771e-02
4.922313e-02 1.108941e+02 1.108729e+02 7.617242e-03 4.017614e+00 2.083738e+01 3.961729e+00 2.066343e+01 1.677841e-02 5.300843e-02 -7.145767e-03 -3.189515e-03 3.624973e+01 2.470085e+02 5.039340e+01 -6.956458e-01 -2.265683e+00 -9.214067e+00 -8.359120e+00 2.127884e+00 1.968535e+00 1.186658e-01 3.476618e-01 9.221078e-02 -1.531319e-02
4.937071e-02 1.108941e+02 1.108727e+02 7.652179e-03 4.017614e+00 2.083738e+01 3.961519e+00 2.066276e+01 1.683738e-02 5.320040e-02 -7.191909e-03 -3.210455e-03 3.619945e+01 2.463418e+02 5.031289e+01 -6.968232e-01 -2.266852e+00 -9.218397e+00 -8.362570e+00 2.128610e+00 1.970104e+00 1.191064e-01 3.488837e-01 9.253243e-02 -1.538897e-02
4.951873e-02 1.108941e+02 1.108726e+02 7.687275e-03 4.017614e+00 2.083738e+01 3.961308e+00 2.066209e+01 1.689653e-02 5.339300e-02 -7.238344e-03 -3.231527e-03 3.614922e+01 2.456765e+02 5.023238e+01 -6.980021e-01 -2.268020e+00 -9.222718e+00 -8.366009e+00 2.129333e+00 1.971671e+00 1.195486e-01 3.501093e-01 9.285508e-02 -1.546505e-02
4.966719e-02 1.108941e+02 1.108725e+02 7.722533e-03 4.017614e+00 2.083738e+01 3.961097e+00 2.066141e+01 1.695587e-02 5.358622e-02 -7.285074e-03 -3.252733e-03 3.609904e+01 2.450128e+02 5.015187e+01 -6.991826e-01 -2.269186e+00 -9.227029e+00 -8.369438e+00 2.130052e+00 1.973235e+00 1.199923e-01 3.513389e-01 9.317873e-02 -1.554144e-02
4.981610e-02 1.108941e+02 1.108724e+02 7.757952e-03 4.017614e+00 2.083738e+01 3.960885e+00 2.066074e+01 1.701539e-02 5.378008e-02 -7.332099e-03 -3.274074e-03 3.604891e+01 2.443506e+02 5.007136e+01 -7.003646e-01 -2.270349e+00 -9.231330e+00 -8.372855e+00 2.130768e+00 1.974796e+00 1.204375e-01 3.525722e-01 9.350337e-02 -1.561813e-02
4.996546e-02 1.108941e+02 1.108723e+02 7.793534e-03 4.017614e+00 2.083738e+01 3.960672e+00 2.066006e+01 1.707510e-02 5.397456e-02 -7.379423e-03 -3.295550e-03 3.599882e+01 2.436899e+02 4.999084e+01 -7.015481e-01 -2.271510e+00 -9.235622e+00 -8.376263e+00 2.131482e+00 1.976355e+00 1.208843e-01 3.538094e-01 9.382902e-02 -1.569513e-02
5.011526e-02 1.108941e+02 1.108722e+02 7.829279e-03 4.017614e+00 2.083738e+01 3.960459e+00 2.065938e+01 1.713499e-02 5.416967e-02 -7.427047e-03 -3.317162e-03 3.594879e+01 2.430307e+02 4.991032e+01 -7.027332e-01 -2.272669e+00 -9.239904e+00 -8.379660e+00 2.132192e+00 1.977911e+00 1.213327e-01 3.550505e-01 9.415568e-02 -1.577243e-02
5.026551e-02 1.108941e+02 1.108721e+02 7.865188e-03 4.017614e+00 2.083738e+01 3.960244e+00 2.065869e+01 1.719506e-02 5.436542e-02 -7.474973e-03 -3.338911e-03 3.589880e+01 2.423730e+02 4.982981e+01 -7.039198e-01 -2.273826e+00 -9.244176e+00 -8.383047e+00 2.132900e+00 1.979465e+00 1.217827e-01 3.562954e-01 9.448334e-02 -1.585004e-02
5.041622e-02 1.108941e+02 1.108720e+02 7.901261e-03 4.017614e+00 2.083738e+01 3.960029e+00 2.065801e+01 1.725532e-02 5.456181e-02 -7.523202e-03 -3.360799e-03 3.584886e+01 2.417168e+02 4.974930e+01 -7.051079e-01 -2.274980e+00 -9.248439e+00 -8.386424e+00 2.133606e+00 1.981016e+00 1.222342e-01 3.575442e-01 9.481201e-02 -1.592796e-02
5.056737e-02 1.108941e+02 1.108719e+02 7.937500e-03 4.017614e+00 2.083738e+01 3.959814e+00 2.065732e+01 1.731577e-02 5.475883e-02 -7.571737e-03 -3.382824e-03 3.579896e+01 2.410621e+02 4.966879e+01 -7.062976e-01 -2.276132e+00 -9.252692e+00 -8.389791e+00 2.134308e+00 1.982565e+00 1.226873e-01 3.587969e-01 9.514170e-02 -1.600619e-02
5.071898e-02 1.108941e+02 1.108718e+02 7.973905e-03 4.017614e+00 2.083738e+01 3.959597e+00 2.065663e+01 1.737641e-02 5.495649e-02 -7.620580e-03 -3.404990e-03 3.574912e+01 2.404089e+02 4.958828e+01 -7.074889e-01 -2.277282e+00 -9.256936e+00 -8.393149e+00 2.135009e+00 1.984111e+00 1.231420e-01 3.600534e-01 9.547240e-02 -1.608473e-02
5.087104e-02 1.108941e+02 1.108717e+02 8.010478e-03 4.017614e+00 2.083738e+01 3.959380e+00 2.065594e+01 1.743723e-02 5.515479e-02 -7.669731e-03 -3.427296e-03 3.569932e+01 2.397571e+02 4.950778e+01 -7.086817e-01 -2.278430e+00 -9.261169e+00 -8.396498e+00 2.135707e+00 1.985655e+00 1.235983e-01 3.613139e-01 9.580412e-02 -1.616358e-02
5.102356e-02 1.108941e+02 1.108716e+02 8.047218e-03 4.017614e+00 2.083738e+01 3.959162e+00 2.065524e+01 1.749824e-02 5.535373e-02 -7.719194e-03 -3.449743e-03 3.564958e+01 2.391069e+02 4.942728e+01 -7.098760e-01 -2.279575e+00 -9.265394e+00 -8.399838e+00 2.136404e+00 1.987196e+00 1.240562e-01 3.625784e-01 9.613687e-02 -1.624275e-02
5.117654e-02 1.108941e+02 1.108715e+02 8.084126e-03 4.017614e+00 2.083738e+01 3.958944e+00 2.065454e+01 1.755944e-02 5.555332e-02 -7.768970e-03 -3.472332e-03 3.559988e+01 2.384581e+02 4.934679e+01 -7.110719e-01 -2.280719e+00 -9.269609e+00 -8.403169e+00 2.137098e+00 1.988735e+00 1.245157e-01 3.638467e-01 9.647063e-02 -1.632223e-02
5.132997e-02 1.108941e+02 1.108714e+02 8.121204e-03 4.017614e+00 2.083738e+01 3.958724e+00 2.065384e+01 1.762083e-02 5.575356e-02 -7.819061e-03 -3.495065e-03 3.555023e+01 2.378108e+02 4.926631e+01 -7.122693e-01 -2.281860e+00 -9.273814e+00 -8.406492e+00 2.137790e+00 1.990271e+00 1.249767e-01 3.651190e-01 9.680543e-02 -1.640202e-02
5.148387e-02 1.108941e+02 1.108713e+02 8.158452e-03 4.017614e+00 2.083738e+01 3.958504e+00 2.065314e+01 1.768241e-02 5.595444e-02 -7.869469e-03 -3.517941e-03 3.550062e+01 2.371650e+02 4.918584e+01 -7.134683e-01 -2.282999e+00 -9.278009e+00 -8.409805e+00 2.138481e+00 1.991805e+00 1.254394e-01 3.663952e-01 9.714125e-02 -1.648213e-02
5.163822e-02 1.108941e+02 1.108711e+02 8.195870e-03 4.017614e+00 2.083738e+01 3.958283e+00 2.065244e+01 1.774418e-02 5.615598e-02 -7.920196e-03 -3.540962e-03 3.545107e+01 2.365207e+02 4.910537e+01 -7.146689e-01 -2.284135e+00 -9.282195e+00 -8.413110e+00 2.139170e+00 1.993336e+00 1.259037e-01 3.676755e-01 9.747811e-02 -1.656256e-02
5.179304e-02 1.108941e+02 1.108710e+02 8.233460e-03 4.017614e+00 2.083738e+01 3.958062e+00 2.065173e+01 1.780614e-02 5.635817e-02 -7.971244e-03 -3.564129e-03 3.540156e+01 2.358778e+02 4.902492e+01 -7.158710e-01 -2.285270e+00 -9.286371e+00 -8.416407e+00 2.139857e+00 1.994865e+00 1.263697e-01 3.689597e-01 9.781600e-02 -1.664330e-02
5.194833e-02 1.108941e+02 1.108709e+02 8.271223e-03 4.017614e+00 2.083738e+01 3.957839e+00 2.065102e+01 1.786829e-02 5.656101e-02 -8.022615e-03 -3.587442e-03 3.535210e+01 2.352364e+02 4.894448e+01 -7.170747e-01 -2.286402e+00 -9.290538e+00 -8.419695e+00 2.140542e+00 1.996391e+00 1.268372e-01 3.702478e-01 9.815493e-02 -1.672436e-02
5.210407e-02 1.108941e+02 1.108708e+02 8.309159e-03 4.017614e+00 2.083738e+01 3.957616e+00 2.065031e+01 1.793064e-02 5.676451e-02 -8.074311e-03 -3.610903e-03 3.530269e+01 2.345965e+02 4.886405e+01 -7.182799e-01 -2.287532e+00 -9.294695e+00 -8.422975e+00 2.141225e+00 1.997915e+00 1.273064e-01 3.715400e-01 9.849490e-02 -1.680574e-02
5.226029e-02 1.108941e+02 1.108707e+02 8.347269e-03 4.017614e+00 2.083738e+01 3.957392e+00 2.064959e+01 1.799317e-02 5.696866e-02 -8.126334e-03 -3.634512e-03 3.525333e+01 2.339580e+02 4.878364e+01 -7.194867e-01 -2.288660e+00 -9.298842e+00 -8.426246e+00 2.141907e+00 1.999436e+00 1.277772e-01 3.728362e-01 9.883591e-02 -1.688745e-02
5.241697e-02 1.108941e+02 1.108706e+02 8.385553e-03 4.017614e+00 2.083738e+01 3.957168e+00 2.064887e+01 1.805590e-02 5.717348e-02 -8.178686e-03 -3.658271e-03 3.520401e+01 2.333210e+02 4.870324e+01 -7.206950e-01 -2.289785e+00 -9.302980e+00 -8.429509e+00 2.142586e+00 2.000955e+00 1.282497e-01 3.741364e-01 9.917798e-02 -1.696947e-02
5.257413e-02 1.108941e+02 1.108705e+02 8.424014e-03 4.017614e+00 2.083738e+01 3.956942e+00 2.064815e+01 1.811883e-02 5.737895e-02 -8.231369e-03 -3.682180e-03 3.515475e+01 2.326855e+02 4.862285e+01 -7.219050e-01 -2.290909e+00 -9.307108e+00 -8.432763e+00 2.143264e+00 2.002471e+00 1.287238e-01 3.754407e-01 9.952108e-02 -1.705182e-02
5.273175e-02 1.108941e+02 1.108704e+02 8.462650e-03 4.017614e+00 2.083738e+01 3.956716e+00 2.064743e+01 1.818194e-02 5.758510e-02 -8.284384e-03 -3.706240e-03 3.510553e+01 2.320514e+02 4.854249e+01 -7.231164e-01 -2.292030e+00 -9.311227e+00 -8.436008e+00 2.143940e+00 2.003985e+00 1.291995e-01 3.767489e-01 9.986525e-02 -1.713449e-02
5.288985e-02 1.108941e+02 1.108702e+02 8.501464e-03 4.017614e+00 2.083738e+01 3.956489e+00 2.064671e+01 1.824526e-02 5.779190e-02 -8.337735e-03 -3.730452e-03 3.505636e+01 2.314188e+02 4.846214e+01 -7.243295e-01 -2.293149e+00 -9.315336e+00 -8.439243e+00 2.144613e+00 2.005497e+00 1.296769e-01 3.780613e-01 1.002105e-01 -1.721749e-02
5.304842e-02 1.108941e+02 1.108701e+02 8.540456e-03 4.017614e+00 2.083738e+01 3.956262e+00 2.064598e+01 1.830877e-02 5.799938e-02 -8.391423e-03 -3.754817e-03 3.500723e+01 2.307876e+02 4.838181e+01 -7.255441e-01 -2.294266e+00 -9.319435e+00 -8.442470e+00 2.145284e+00 2.007006e+00 1.301560e-01 3.793777e-01 1.005567e-01 -1.730081e-02
5.320747e-02 1.108941e+02 1.108700e+02 8.579627e-03 4.017614e+00 2.083738e+01 3.956033e+00 2.064525e+01 1.837247e-02 5.820752e-02 -8.445450e-03 -3.779336e-03 3.495816e+01 2.301579e+02 4.830150e+01 -7.267603e-01 -2.295380e+00 -9.323525e+00 -8.445687e+00 2.145953e+00 2.008512e+00 1.306367e-01 3.806982e-01 1.009041e-01 -1.738446e-02
5.336699e-02 1.108941e+02 1.108699e+02 8.618977e-03 4.017614e+00 2.083738e+01 3.955804e+00 2.064452e+01 1.843637e-02 5.841633e-02 -8.499818e-03 -3.804010e-03 3.490913e+01 2.295296e+02 4.822121e+01 -7.279780e-01 -2.296492e+00 -9.327605e+00 -8.448894e+00 2.146620e+00 2.010017e+00 1.311191e-01 3.820228e-01 1.012525e-01 -1.746844e-02
5.352699e-02 1.108941e+02 1.108698e+02 8.658508e-03 4.017614e+00 2.083738e+01 3.955574e+00 2.064378e+01 1.850047e-02 5.862582e-02 -8.554530e-03 -3.828840e-03 3.486015e+01 2.289027e+02 4.814094e+01 -7.291974e-01 -2.297602e+00 -9.331676e+00 -8.452091e+00 2.147283e+00 2.011519e+00 1.316032e-01 3.833514e-01 1.016019e-01 -1.755275e-02
5.368748e-02 1.108941e+02 1.108697e+02 8.698220e-03 4.017614e+00 2.083738e+01 3.955343e+00 2.064305e+01 1.856476e-02 5.883599e-02 -8.609587e-03 -3.853826e-03 3.481122e+01 2.282773e+02 4.806069e+01 -7.304182e-01 -2.298710e+00 -9.335737e+00 -8.455278e+00 2.147944e+00 2.013018e+00 1.320890e-01 3.846842e-01 1.019525e-01 -1.763738e-02
5.384844e-02 1.108941e+02 1.108696e+02 8.738114e-03 4.017614e+00 2.083738e+01 3.955112e+00 2.064230e+01 1.862926e-02 5.904683e-02 -8.664992e-03 -3.878970e-03 3.476233e+01 2.276534e+02 4.798047e+01 -7.316407e-01 -2.299816e+00 -9.339788e+00 -8.458454e+00 2.148602e+00 2.014515e+00 1.325764e-01 3.860212e-01 1.023041e-01 -1.772235e-02
5.400988e-02 1.108941e+02 1.108694e+02 8.778191e-03 4.017614e+00 2.083738e+01 3.954880e+00 2.064156e+01 1.869395e-02 5.925835e-02 -8.720746e-03 -3.904273e-03 3.471349e+01 2.270308e+02 4.790028e+01 -7.328648e-01 -2.300919e+00 -9.343830e+00 -8.461620e+00 2.149256e+00 2.016010e+00 1.330655e-01 3.873622e-01 1.026567e-01 -1.780766e-02
